Stock-ID,Timestamp,Stock Price
GSK,2023-10-07 00:00:00,1769.96
GSK,2023-10-08 00:00:00,1778.81
GSK,2023-10-09 00:00:00,1782.37
GSK,2023-10-10 00:00:00,1782.37
GSK,2023-10-11 00:00:00,1766.33
GSK,2023-10-12 00:00:00,1753.96
GSK,2023-10-13 00:00:00,1773.26
GSK,2023-10-14 00:00:00,1757.3
GSK,2023-10-15 00:00:00,1771.35
GSK,2023-10-16 00:00:00,1776.67
GSK,n+1,1778.81
GSK,n+2,1777.74
GSK,n+3,1778.5425
